driver,order,hour,delivery_time,on_time,traffic_level,distance,driver_load,is_peak_hour,ai_routing
6,80,3,52.1,False,2,10.87,70,0,1
6,81,5,42.19,False,2,5.43,82,0,1
6,82,12,68.06,False,1,13.53,79,1,1
6,83,7,46.93,False,0,8.58,88,0,1
6,84,6,18.64,True,0,4.2,69,0,1
6,85,2,60.84,False,2,12.63,107,0,1
6,86,22,23.31,True,2,1.42,87,0,1
6,87,17,38.82,True,1,4.74,91,0,1
6,88,22,73.17,False,2,14.23,103,0,1
6,89,0,47.14,False,2,6.79,107,0,1
6,90,11,36.06,True,0,6.29,78,0,1
6,91,20,62.92,False,2,11.04,112,0,1
6,92,20,57.43,False,2,12.47,65,0,1
6,93,20,49.76,False,2,7.32,106,0,1
6,94,11,54.74,False,0,12.72,85,0,1
6,95,7,58.27,False,0,12.78,112,0,1
6,96,1,69.77,False,2,12.69,124,0,1
6,97,14,57.06,False,1,9.8,101,0,1
6,98,8,44.85,False,0,9.12,101,0,1
6,99,11,28.61,True,0,3.87,77,0,1
6,100,2,71.54,False,2,14.93,88,0,1
7,1,15,21.89,True,1,4.63,0,0,1
7,2,15,37.68,True,1,13.31,2,0,1
7,3,8,36.04,True,0,12.71,3,0,1
7,4,8,37.99,True,0,12.75,3,0,1
7,5,10,17.65,True,0,5.78,4,0,1
7,6,24,28.69,True,2,6.03,4,0,1
7,7,3,35.49,True,2,8.23,5,0,1
7,8,8,32.18,True,0,9.67,7,0,1
7,9,1,16.74,True,2,1.33,11,0,1
7,10,18,50.55,False,2,13.04,12,1,1
7,11,9,22.5,True,0,7.45,11,0,1
7,12,21,24.81,True,2,3.75,9,0,1
7,13,16,43.53,False,1,12.4,10,0,1
7,14,0,48.7,False,2,13.12,11,0,1
7,15,11,40.47,False,0,13.73,11,0,1
7,16,4,16.13,True,2,1.56,12,0,1
7,17,7,10.15,True,0,3.87,13,0,1
7,18,12,53.01,False,1,12.21,12,1,1
7,19,15,23.84,True,1,6.0,20,0,1
7,20,13,59.63,False,1,14.61,23,1,1
7,21,12,59.07,False,1,14.54,25,1,1
7,22,8,36.75,True,0,10.01,18,0,1
7,23,15,46.39,False,1,12.21,23,0,1
7,24,0,47.9,False,2,13.27,18,0,1
7,25,19,25.62,True,2,2.71,20,1,1
7,26,19,52.56,False,2,11.86,23,1,1
7,27,2,37.93,True,2,7.24,30,0,1
7,28,16,22.44,True,1,5.55,21,0,1
7,29,24,58.09,False,2,14.15,36,0,1
7,30,19,29.07,True,2,3.33,33,1,1
7,31,0,37.26,True,2,5.99,32,0,1
7,32,18,31.88,True,2,3.99,33,1,1
7,33,9,27.88,True,0,7.78,23,0,1
7,34,3,40.76,False,2,9.98,28,0,1
7,35,3,32.18,True,2,6.72,28,0,1
7,36,11,29.73,True,0,8.81,35,0,1
7,37,5,59.6,False,2,12.9,40,0,1
7,38,4,60.26,False,2,13.08,48,0,1
7,39,16,42.47,False,1,10.48,37,0,1
7,40,5,22.12,True,2,1.55,50,0,1
7,41,1,42.5,False,2,10.27,35,0,1
7,42,17,50.75,False,1,14.37,34,0,1
7,43,2,39.52,True,2,8.84,31,0,1
7,44,24,24.27,True,2,2.38,34,0,1
7,45,15,27.86,True,1,6.07,39,0,1
7,46,14,49.84,False,1,11.05,58,0,1
7,47,3,47.74,False,2,9.68,58,0,1
7,48,9,20.85,True,0,2.7,58,0,1
7,49,17,46.3,False,1,11.76,35,0,1
7,50,1,60.55,False,2,14.63,41,0,1
7,51,24,35.85,True,2,4.99,61,0,1
7,52,15,32.92,True,1,8.5,51,0,1
7,53,12,28.87,True,1,3.68,46,1,1
7,54,10,36.28,True,0,7.5,38,0,1
7,55,12,62.64,False,1,14.93,59,1,1
7,56,13,42.81,False,1,8.1,52,1,1
7,57,20,37.19,True,2,4.45,58,0,1
7,58,19,40.58,False,2,4.74,57,1,1
7,59,9,27.41,True,0,6.51,44,0,1
7,60,8,41.26,False,0,8.47,48,0,1
7,61,18,65.99,False,2,10.25,77,1,1
7,62,18,58.62,False,2,10.21,57,1,1
7,63,18,46.31,False,2,7.6,69,1,1
7,64,14,41.34,False,1,12.47,45,0,1
7,65,14,54.63,False,1,12.07,75,0,1
7,66,23,27.75,True,2,3.52,50,0,1
7,67,8,26.98,True,0,5.19,55,0,1
7,68,19,43.6,False,2,6.44,66,1,1
7,69,22,50.93,False,2,8.75,80,0,1
7,70,0,62.67,False,2,13.72,75,0,1
7,71,10,46.98,False,0,14.02,58,0,1
7,72,12,38.16,True,1,6.93,63,1,1
7,73,21,46.04,False,2,8.8,58,0,1
7,74,18,43.06,False,2,6.88,79,1,1
7,75,1,54.56,False,2,11.54,57,0,1
7,76,1,67.01,False,2,14.52,68,0,1
7,77,11,28.24,True,0,3.3,96,0,1
7,78,17,53.98,False,1,13.9,75,0,1
7,79,19,41.98,False,2,5.06,60,1,1
7,80,0,66.62,False,2,14.7,75,0,1
7,81,20,38.38,True,2,6.15,73,0,1
7,82,5,63.85,False,2,14.14,73,0,1
7,83,12,25.87,True,1,3.36,62,1,1
7,84,0,40.22,False,2,8.03,73,0,1
7,85,23,59.03,False,2,10.73,94,0,1
7,86,24,47.82,False,2,7.49,95,0,1
7,87,13,50.25,False,1,8.52,80,1,1
7,88,3,62.51,False,2,13.0,110,0,1
7,89,9,19.87,True,0,2.29,73,0,1
7,90,9,48.44,False,0,11.74,82,0,1
7,91,19,63.79,False,2,12.47,77,1,1
7,92,21,39.66,True,2,3.06,119,0,1
7,93,0,27.77,True,2,1.34,95,0,1
7,94,16,39.61,True,1,8.12,72,0,1
7,95,5,48.24,False,2,9.42,76,0,1
7,96,13,55.81,False,1,11.04,86,1,1
7,97,16,45.31,False,1,6.43,115,0,1
7,98,20,51.2,False,2,6.91,88,0,1
7,99,4,32.09,True,2,2.01,103,0,1
7,100,16,63.47,False,1,13.16,112,0,1
8,1,16,28.48,True,1,8.1,0,0,1
8,2,15,8.9,True,1,2.81,1,0,1
8,3,18,17.62,True,2,1.73,2,1,1
8,4,6,41.05,False,0,12.82,4,0,1
8,5,21,13.93,True,2,1.88,3,0,1
8,6,8,36.62,True,0,10.48,5,0,1
8,7,5,32.15,True,2,7.96,8,0,1
8,8,16,24.91,True,1,7.84,5,0,1
8,9,21,38.24,True,2,9.4,8,0,1
8,10,9,4.72,True,0,1.11,11,0,1
8,11,1,39.85,True,2,10.87,8,0,1
8,12,19,32.6,True,2,3.76,12,1,1
8,13,22,16.69,True,2,3.12,15,0,1
8,14,17,25.2,True,1,4.83,10,0,1
8,15,7,26.02,True,0,7.45,15,0,1
8,16,16,20.1,True,1,4.86,15,0,1
8,17,5,49.11,False,2,14.22,20,0,1
8,18,16,8.96,True,1,1.07,13,0,1
8,19,0,27.92,True,2,6.56,24,0,1
8,20,14,41.53,False,1,11.89,15,0,1
8,21,14,46.54,False,1,11.27,23,0,1
8,22,21,13.01,True,2,1.82,20,0,1
8,23,1,59.3,False,2,14.68,25,0,1
8,24,8,24.23,True,0,7.46,17,0,1
8,25,15,48.11,False,1,13.36,23,0,1
8,26,17,36.4,True,1,8.81,32,0,1
8,27,3,29.16,True,2,5.75,33,0,1
8,28,17,47.44,False,1,14.86,31,0,1
8,29,24,21.47,True,2,2.47,25,0,1
8,30,16,21.34,True,1,5.44,30,0,1
8,31,24,58.58,False,2,14.62,32,0,1
8,32,6,55.74,False,0,14.98,27,0,1
8,33,21,52.6,False,2,13.56,33,0,1
8,34,18,31.97,True,2,4.45,36,1,1
8,35,5,13.4,True,2,1.21,29,0,1
8,36,18,52.76,False,2,12.46,26,1,1
8,37,15,40.0,True,1,11.1,41,0,1
8,38,12,29.68,True,1,5.05,30,1,1
8,39,10,13.71,True,0,2.56,38,0,1
8,40,12,32.49,True,1,3.81,36,1,1
8,41,10,33.21,True,0,9.25,31,0,1
8,42,15,17.15,True,1,2.07,52,0,1
8,43,3,60.79,False,2,14.36,38,0,1
8,44,20,57.35,False,2,13.74,49,0,1
8,45,11,48.56,False,0,13.22,38,0,1
8,46,13,31.44,True,1,7.08,32,1,1
8,47,6,22.5,True,0,6.12,38,0,1
8,48,6,28.78,True,0,6.8,42,0,1
8,49,1,25.11,True,2,1.2,49,0,1
8,50,18,63.11,False,2,12.86,63,1,1
8,51,21,35.39,True,2,7.08,50,0,1
8,52,16,28.2,True,1,2.45,56,0,1
8,53,19,61.43,False,2,10.9,60,1,1
8,54,21,33.38,True,2,4.99,44,0,1
8,55,19,62.34,False,2,13.2,44,1,1
8,56,17,17.03,True,1,2.16,56,0,1
8,57,23,38.84,True,2,7.84,49,0,1
8,58,20,60.06,False,2,11.4,70,0,1
8,59,4,54.56,False,2,13.46,45,0,1
8,60,2,51.46,False,2,10.27,62,0,1
8,61,15,36.21,True,1,6.56,78,0,1
8,62,16,38.19,True,1,8.0,52,0,1
8,63,13,31.97,True,1,3.77,55,1,1
8,64,22,54.01,False,2,13.38,48,0,1
8,65,19,42.26,False,2,7.1,65,1,1
8,66,16,15.35,True,1,1.5,65,0,1
8,67,21,61.46,False,2,13.54,69,0,1
8,68,11,44.72,False,0,11.75,57,0,1
8,69,7,41.77,False,0,10.34,66,0,1
8,70,19,47.91,False,2,5.78,83,1,1
8,71,2,42.13,False,2,9.32,69,0,1
8,72,4,43.04,False,2,4.85,67,0,1
8,73,0,42.85,False,2,6.55,70,0,1
8,74,19,47.87,False,2,7.79,64,1,1
8,75,8,35.49,True,0,3.91,95,0,1
8,76,4,52.49,False,2,7.03,79,0,1
8,77,16,34.75,True,1,3.77,82,0,1
8,78,16,64.75,False,1,14.15,78,0,1
8,79,17,50.15,False,1,11.33,71,0,1
8,80,11,32.22,True,0,6.05,63,0,1
8,81,20,66.38,False,2,14.67,73,0,1
8,82,22,60.57,False,2,11.18,92,0,1
8,83,18,39.26,True,2,3.08,80,1,1
8,84,23,50.12,False,2,8.98,90,0,1
8,85,7,61.29,False,0,12.54,108,0,1
8,86,8,42.87,False,0,7.37,110,0,1
8,87,0,44.09,False,2,7.19,75,0,1
8,88,18,46.63,False,2,7.0,79,1,1
8,89,12,48.67,False,1,9.37,79,1,1
8,90,6,64.67,False,0,13.39,109,0,1
8,91,5,34.86,True,2,3.54,100,0,1
8,92,16,61.31,False,1,13.73,116,0,1
8,93,4,77.82,False,2,14.99,111,0,1
8,94,3,52.2,False,2,10.86,92,0,1
8,95,23,56.14,False,2,11.3,94,0,1
8,96,6,41.21,False,0,9.52,78,0,1
8,97,0,47.5,False,2,8.27,72,0,1
8,98,13,59.96,False,1,10.03,81,1,1
8,99,24,61.83,False,2,12.24,80,0,1
8,100,1,54.7,False,2,12.11,75,0,1
9,1,19,32.39,True,2,5.74,1,1,1
9,2,3,29.47,True,2,8.82,1,0,1
9,3,9,34.17,True,0,9.21,2,0,1
9,4,0,23.58,True,2,4.4,3,0,1
9,5,13,54.19,False,1,14.56,4,1,1
9,6,22,44.37,False,2,13.17,7,0,1
9,7,23,50.89,False,2,12.05,8,0,1
9,8,0,38.96,True,2,10.51,10,0,1
9,9,18,21.87,True,2,2.97,8,1,1
9,10,6,11.07,True,0,2.97,8,0,1
9,11,16,34.34,True,1,11.39,11,0,1
9,12,13,20.89,True,1,4.8,15,1,1
9,13,8,39.42,True,0,12.78,15,0,1
9,14,5,39.13,True,2,10.08,13,0,1
9,15,10,24.59,True,0,5.78,16,0,1
9,16,20,34.02,True,2,6.85,20,0,1
9,17,20,46.16,False,2,12.72,16,0,1
9,18,0,54.04,False,2,12.85,22,0,1
9,19,4,55.13,False,2,13.12,17,0,1
9,20,4,21.05,True,2,4.91,23,0,1
9,21,9,6.08,True,0,1.26,19,0,1
9,22,14,31.05,True,1,8.08,20,0,1
9,23,15,18.14,True,1,2.31,25,0,1
9,24,18,27.19,True,2,3.44,24,1,1
9,25,23,37.87,True,2,8.6,27,0,1
9,26,18,30.87,True,2,3.77,33,1,1
9,27,6,40.56,False,0,13.11,20,0,1
9,28,0,37.81,True,2,9.08,22,0,1
9,29,2,15.78,True,2,1.7,23,0,1
9,30,2,28.42,True,2,5.11,38,0,1
9,31,18,37.23,True,2,5.11,28,1,1
9,32,12,52.47,False,1,12.85,27,1,1
9,33,20,24.7,True,2,4.18,26,0,1
9,34,0,46.42,False,2,11.43,28,0,1
9,35,23,33.24,True,2,7.8,27,0,1
9,36,22,49.88,False,2,12.27,34,0,1
9,37,21,40.18,False,2,8.74,34,0,1
9,38,23,51.82,False,2,10.77,44,0,1
9,39,4,27.96,True,2,3.86,33,0,1
9,40,14,56.45,False,1,14.8,43,0,1
9,41,22,18.27,True,2,3.3,38,0,1
9,42,24,24.39,True,2,3.68,44,0,1
9,43,16,18.58,True,1,1.63,53,0,1
9,44,9,14.51,True,0,1.66,55,0,1
9,45,7,48.08,False,0,13.66,41,0,1
9,46,24,49.66,False,2,10.73,45,0,1
9,47,20,18.26,True,2,1.17,38,0,1
9,48,3,58.51,False,2,12.94,62,0,1
9,49,12,51.68,False,1,11.61,38,1,1
9,50,5,32.54,True,2,4.71,41,0,1
9,51,3,54.23,False,2,13.22,47,0,1
9,52,9,51.27,False,0,11.74,57,0,1
9,53,7,36.26,True,0,7.19,64,0,1
9,54,19,33.1,True,2,3.52,38,1,1
9,55,17,12.82,True,1,2.24,43,0,1
9,56,18,72.97,False,2,14.68,66,1,1
9,57,7,35.34,True,0,8.52,59,0,1
9,58,11,25.97,True,0,2.81,63,0,1
9,59,23,20.37,True,2,1.28,57,0,1
9,60,16,42.86,False,1,9.63,74,0,1
9,61,11,17.51,True,0,2.66,78,0,1
9,62,21,63.07,False,2,13.66,76,0,1
9,63,9,24.31,True,0,3.71,56,0,1
9,64,0,64.71,False,2,13.6,75,0,1
9,65,2,29.83,True,2,2.36,65,0,1
9,66,16,35.44,True,1,5.8,79,0,1
9,67,1,50.2,False,2,8.99,70,0,1
9,68,4,29.74,True,2,3.79,54,0,1
9,69,6,27.85,True,0,2.59,79,0,1
9,70,10,43.36,False,0,8.76,83,0,1
9,71,12,66.15,False,1,14.2,65,1,1
9,72,23,37.81,True,2,6.89,72,0,1
9,73,18,27.83,True,2,2.41,60,1,1
9,74,18,42.17,False,2,5.39,91,1,1
9,75,18,40.63,False,2,3.36,73,1,1
9,76,13,55.04,False,1,11.6,60,1,1
9,77,4,30.31,True,2,3.02,55,0,1
9,78,11,42.72,False,0,9.39,69,0,1
9,79,10,44.16,False,0,8.09,100,0,1
9,80,16,32.46,True,1,4.29,102,0,1
9,81,22,31.22,True,2,1.8,69,0,1
9,82,18,71.49,False,2,12.23,97,1,1
9,83,15,48.8,False,1,11.62,70,0,1
9,84,14,40.46,False,1,7.96,81,0,1
9,85,3,50.18,False,2,8.66,87,0,1
9,86,18,54.63,False,2,7.61,84,1,1
9,87,15,28.2,True,1,3.74,97,0,1
9,88,13,52.29,False,1,7.63,110,1,1
9,89,20,71.41,False,2,12.89,108,0,1
9,90,0,70.82,False,2,14.5,108,0,1
9,91,11,47.12,False,0,9.76,81,0,1
9,92,10,40.79,False,0,5.51,107,0,1
9,93,1,41.25,False,2,4.39,100,0,1
9,94,16,60.05,False,1,13.79,66,0,1
9,95,5,34.51,True,2,2.78,109,0,1
9,96,17,25.06,True,1,3.16,91,0,1
9,97,12,57.36,False,1,7.81,125,1,1
9,98,6,49.61,False,0,9.13,100,0,1
9,99,3,41.9,False,2,6.29,73,0,1
9,100,8,52.95,False,0,10.7,113,0,1
10,1,21,26.29,True,2,5.23,1,0,1
10,2,17,25.85,True,1,8.39,2,0,1
10,3,21,42.16,False,2,10.64,3,0,1
10,4,20,26.9,True,2,4.6,3,0,1
10,5,20,32.32,True,2,7.03,4,0,1
10,6,5,23.7,True,2,4.45,7,0,1
10,7,0,26.63,True,2,7.59,6,0,1
10,8,1,48.25,False,2,12.1,5,0,1
10,9,2,27.08,True,2,6.13,7,0,1
10,10,5,26.76,True,2,6.26,9,0,1
10,11,20,18.44,True,2,5.45,8,0,1
10,12,24,41.03,False,2,9.2,13,0,1
10,13,19,40.33,False,2,8.35,9,1,1
10,14,8,23.97,True,0,7.21,10,0,1
10,15,21,13.86,True,2,1.7,15,0,1
10,16,5,50.24,False,2,14.78,11,0,1
10,17,22,54.78,False,2,13.94,21,0,1
10,18,15,15.96,True,1,2.95,23,0,1
10,19,19,44.32,False,2,9.71,22,1,1
10,20,17,12.89,True,1,2.74,25,0,1
10,21,19,41.96,False,2,8.19,17,1,1
10,22,5,17.83,True,2,2.75,25,0,1
10,23,22,59.94,False,2,14.91,28,0,1
10,24,1,16.99,True,2,2.7,20,0,1
10,25,6,12.48,True,0,2.38,21,0,1
10,26,11,17.74,True,0,4.25,23,0,1
10,27,16,21.24,True,1,3.66,28,0,1
10,28,13,54.29,False,1,12.89,21,1,1
10,29,23,37.14,True,2,8.08,34,0,1
10,30,11,14.82,True,0,1.91,27,0,1
10,31,8,26.63,True,0,6.54,36,0,1
10,32,19,45.54,False,2,9.28,26,1,1
10,33,1,41.14,False,2,9.76,33,0,1
10,34,4,28.9,True,2,3.65,33,0,1
10,35,10,48.77,False,0,13.56,43,0,1
10,36,15,45.71,False,1,12.47,45,0,1
10,37,12,36.95,True,1,4.73,47,1,1
10,38,13,46.28,False,1,10.0,30,1,1
10,39,19,39.66,True,2,6.6,35,1,1
10,40,24,30.1,True,2,5.39,42,0,1
10,41,22,59.44,False,2,14.32,48,0,1
10,42,21,37.73,True,2,6.8,50,0,1
10,43,22,19.78,True,2,1.21,46,0,1
10,44,9,29.8,True,0,7.97,32,0,1
10,45,14,50.86,False,1,13.73,56,0,1
10,46,18,58.7,False,2,12.76,52,1,1
10,47,9,49.54,False,0,13.9,44,0,1
10,48,5,42.63,False,2,7.96,56,0,1
10,49,11,22.63,True,0,3.83,62,0,1
10,50,3,47.27,False,2,10.25,62,0,1
10,51,21,46.26,False,2,10.83,55,0,1
10,52,18,51.75,False,2,6.59,61,1,1
10,53,16,52.99,False,1,13.18,67,0,1
10,54,15,50.49,False,1,13.21,61,0,1
10,55,10,55.06,False,0,13.67,68,0,1
10,56,1,23.44,True,2,2.35,50,0,1
10,57,23,31.32,True,2,3.55,62,0,1
10,58,20,51.39,False,2,12.15,46,0,1
10,59,10,17.51,True,0,2.55,57,0,1
10,60,8,48.11,False,0,10.96,49,0,1
10,61,12,34.99,True,1,4.31,73,1,1
10,62,14,39.6,True,1,8.54,47,0,1
10,63,21,30.2,True,2,2.71,65,0,1
10,64,17,26.21,True,1,2.48,72,0,1
10,65,20,56.9,False,2,11.79,48,0,1
10,66,5,46.88,False,2,10.85,54,0,1
10,67,7,16.43,True,0,2.16,59,0,1
10,68,16,42.88,False,1,10.05,75,0,1
10,69,10,40.61,False,0,7.76,86,0,1
10,70,8,34.7,True,0,8.69,53,0,1
10,71,12,49.52,False,1,11.95,54,1,1
10,72,17,57.51,False,1,12.62,64,0,1
10,73,23,62.1,False,2,14.7,79,0,1
10,74,15,33.99,True,1,4.94,86,0,1
10,75,9,53.99,False,0,13.7,92,0,1
10,76,6,59.93,False,0,13.61,83,0,1
10,77,21,60.57,False,2,13.11,56,0,1
10,78,18,56.65,False,2,11.55,57,1,1
10,79,11,20.14,True,0,4.45,61,0,1
10,80,9,34.37,True,0,6.43,61,0,1
10,81,19,29.88,True,2,1.13,79,1,1
10,82,7,49.52,False,0,10.48,85,0,1
10,83,17,47.34,False,1,10.38,62,0,1
10,84,13,36.31,True,1,5.47,63,1,1
10,85,21,68.91,False,2,14.03,96,0,1
10,86,5,41.51,False,2,5.71,92,0,1
10,87,5,58.45,False,2,12.01,95,0,1
10,88,14,63.57,False,1,13.57,83,0,1
10,89,10,53.05,False,0,12.72,79,0,1
10,90,24,33.51,True,2,2.43,105,0,1
10,91,20,50.64,False,2,7.74,111,0,1
10,92,9,20.17,True,0,1.06,100,0,1
10,93,10,35.53,True,0,4.92,74,0,1
10,94,0,44.08,False,2,4.47,114,0,1
10,95,10,45.09,False,0,9.74,107,0,1
10,96,23,70.64,False,2,13.74,106,0,1
10,97,7,63.52,False,0,14.88,84,0,1
10,98,16,26.05,True,1,2.79,87,0,1
10,99,5,49.68,False,2,7.17,109,0,1
10,100,10,57.12,False,0,7.95,128,0,1
11,1,11,22.53,True,0,8.26,0,0,1
11,2,17,26.64,True,1,6.49,2,0,1
11,3,20,48.1,False,2,14.29,2,0,1
11,4,15,27.37,True,1,9.54,4,0,1
11,5,23,31.82,True,2,8.74,4,0,1
11,6,7,15.41,True,0,3.91,5,0,1
11,7,10,15.57,True,0,6.93,5,0,1
11,8,7,30.01,True,0,11.17,6,0,1
11,9,22,35.77,True,2,11.68,6,0,1
11,10,14,37.31,True,1,12.84,11,0,1
11,11,22,37.26,True,2,9.59,8,0,1
11,12,23,18.09,True,2,3.04,12,0,1
11,13,17,42.95,False,1,11.66,10,0,1
11,14,12,37.73,True,1,8.72,14,1,1
11,15,19,26.99,True,2,2.88,18,1,1
11,16,0,52.67,False,2,14.91,16,0,1
11,17,14,37.33,True,1,9.29,20,0,1
11,18,10,26.07,True,0,7.46,21,0,1
11,19,7,42.01,False,0,12.69,19,0,1
11,20,1,34.61,True,2,8.17,16,0,1
11,21,14,21.08,True,1,6.23,18,0,1
11,22,15,37.36,True,1,9.66,23,0,1
11,23,5,47.58,False,2,12.31,21,0,1
11,24,20,57.11,False,2,14.9,22,0,1
11,25,16,48.71,False,1,14.49,27,0,1
11,26,2,48.66,False,2,12.6,26,0,1
11,27,17,23.08,True,1,5.0,28,0,1
11,28,19,20.82,True,2,1.49,26,1,1
11,29,17,11.83,True,1,1.51,28,0,1
11,30,7,24.37,True,0,6.05,37,0,1
11,31,20,45.2,False,2,11.01,25,0,1
11,32,12,62.1,False,1,14.43,29,1,1
11,33,20,55.63,False,2,13.47,28,0,1
11,34,19,58.47,False,2,12.37,36,1,1
11,35,4,29.56,True,2,2.56,27,0,1
11,36,18,52.88,False,2,9.1,46,1,1
11,37,22,42.22,False,2,9.08,27,0,1
11,38,5,54.47,False,2,13.73,30,0,1
11,39,20,27.17,True,2,1.66,31,0,1
11,40,2,38.94,True,2,9.02,43,0,1
11,41,6,30.33,True,0,8.3,37,0,1
11,42,24,30.45,True,2,5.16,37,0,1
11,43,12,57.67,False,1,13.38,47,1,1
11,44,10,11.53,True,0,1.97,37,0,1
11,45,24,29.44,True,2,4.73,57,0,1
11,46,0,32.71,True,2,6.48,43,0,1
11,47,0,39.24,True,2,7.1,54,0,1
11,48,15,47.93,False,1,10.53,44,0,1
11,49,11,59.51,False,0,14.28,62,0,1
11,50,18,30.97,True,2,4.19,55,1,1
11,51,24,37.13,True,2,4.72,53,0,1
11,52,23,60.28,False,2,13.02,56,0,1
11,53,11,29.75,True,0,6.01,53,0,1
11,54,0,34.1,True,2,5.82,55,0,1
11,55,3,63.5,False,2,14.88,40,0,1
11,56,11,22.96,True,0,3.8,68,0,1
11,57,6,54.58,False,0,12.99,41,0,1
11,58,8,21.18,True,0,2.84,50,0,1
11,59,5,36.03,True,2,3.75,67,0,1
11,60,17,45.32,False,1,11.84,58,0,1
11,61,5,27.08,True,2,1.31,74,0,1
11,62,6,11.66,True,0,1.18,44,0,1
11,63,15,30.93,True,1,5.59,56,0,1
11,64,3,47.31,False,2,10.33,54,0,1
11,65,2,47.21,False,2,7.97,68,0,1
11,66,10,18.34,True,0,3.36,49,0,1
11,67,0,44.83,False,2,5.54,73,0,1
11,68,9,44.63,False,0,11.6,63,0,1
11,69,24,60.35,False,2,12.71,80,0,1
11,70,15,25.9,True,1,2.01,76,0,1
11,71,9,43.26,False,0,8.38,91,0,1
11,72,10,23.37,True,0,4.23,57,0,1
11,73,20,44.09,False,2,7.39,76,0,1
11,74,19,48.19,False,2,6.62,53,1,1
11,75,1,60.09,False,2,12.06,88,0,1
11,76,4,68.71,False,2,14.99,74,0,1
11,77,1,36.26,True,2,4.1,66,0,1
11,78,11,17.34,True,0,2.67,56,0,1
11,79,24,55.92,False,2,11.39,70,0,1
11,80,12,38.44,True,1,3.42,94,1,1
11,81,3,42.52,False,2,6.16,90,0,1
11,82,15,43.24,False,1,6.09,104,0,1
11,83,8,61.32,False,0,14.83,104,0,1
11,84,13,78.59,False,1,14.86,105,1,1
11,85,12,30.79,True,1,2.37,79,1,1
11,86,12,69.98,False,1,13.35,100,1,1
11,87,15,59.03,False,1,14.28,69,0,1
11,88,12,54.76,False,1,8.93,98,1,1
11,89,17,25.97,True,1,5.02,63,0,1
11,90,10,26.1,True,0,1.99,87,0,1
11,91,7,46.68,False,0,9.33,88,0,1
11,92,24,51.91,False,2,9.52,66,0,1
11,93,22,55.36,False,2,9.58,98,0,1
11,94,14,48.76,False,1,7.57,103,0,1
11,95,13,63.37,False,1,11.0,122,1,1
11,96,7,21.04,True,0,1.61,106,0,1
11,97,5,58.57,False,2,9.24,112,0,1
11,98,22,60.13,False,2,10.95,116,0,1
11,99,17,43.24,False,1,4.74,125,0,1
11,100,19,58.71,False,2,8.49,111,1,1
12,1,17,13.48,True,1,4.47,0,0,1
12,2,7,9.65,True,0,2.66,1,0,1
12,3,13,8.09,True,1,1.63,3,1,1
12,4,6,41.07,False,0,13.38,4,0,1
12,5,14,6.07,True,1,2.62,3,0,1
12,6,13,40.49,False,1,11.1,4,1,1
12,7,8,23.38,True,0,7.2,5,0,1
12,8,9,4.34,True,0,1.29,7,0,1
12,9,12,42.32,False,1,10.76,8,1,1
12,10,9,23.56,True,0,6.07,11,0,1
12,11,24,15.55,True,2,3.52,13,0,1
12,12,3,41.63,False,2,9.7,15,0,1
12,13,16,49.84,False,1,14.38,12,0,1
12,14,16,21.93,True,1,5.49,18,0,1
12,15,16,39.82,True,1,11.3,18,0,1
12,16,7,22.7,True,0,5.38,19,0,1
12,17,5,49.06,False,2,13.86,12,0,1
12,18,7,38.63,True,0,9.34,18,0,1
12,19,2,21.56,True,2,3.48,16,0,1
12,20,10,38.34,True,0,12.61,20,0,1
12,21,8,42.5,False,0,13.81,19,0,1
12,22,17,22.83,True,1,4.87,25,0,1
12,23,13,50.59,False,1,12.41,18,1,1
12,24,10,8.53,True,0,1.88,17,0,1
12,25,9,41.16,False,0,11.79,20,0,1
12,26,5,51.0,False,2,13.65,26,0,1
12,27,23,27.01,True,2,3.34,23,0,1
12,28,16,22.31,True,1,3.67,27,0,1
12,29,14,19.13,True,1,3.07,37,0,1
12,30,3,24.34,True,2,3.19,36,0,1
12,31,7,24.25,True,0,4.08,31,0,1
12,32,1,34.83,True,2,8.63,23,0,1
12,33,2,54.61,False,2,12.46,34,0,1
12,34,9,14.28,True,0,2.07,28,0,1
12,35,10,9.26,True,0,1.6,31,0,1
12,36,9,17.54,True,0,2.23,44,0,1
12,37,20,29.13,True,2,4.97,36,0,1
12,38,17,15.47,True,1,1.31,33,0,1
12,39,17,34.51,True,1,6.99,41,0,1
12,40,5,37.84,True,2,8.37,46,0,1
12,41,7,42.84,False,0,9.79,48,0,1
12,42,22,51.48,False,2,11.13,51,0,1
12,43,22,54.59,False,2,13.94,41,0,1
12,44,5,41.92,False,2,8.64,38,0,1
12,45,0,33.93,True,2,6.82,31,0,1
12,46,10,48.19,False,0,13.23,51,0,1
12,47,2,30.16,True,2,4.83,49,0,1
12,48,9,25.43,True,0,5.73,38,0,1
12,49,6,34.17,True,0,7.85,42,0,1
12,50,6,46.82,False,0,12.39,37,0,1
12,51,7,33.19,True,0,8.56,38,0,1
12,52,10,42.63,False,0,10.53,58,0,1
12,53,20,46.73,False,2,9.57,41,0,1
12,54,15,13.06,True,1,1.68,50,0,1
12,55,20,44.73,False,2,11.81,43,0,1
12,56,12,38.97,True,1,6.49,66,1,1
12,57,2,41.92,False,2,7.27,40,0,1
12,58,23,39.19,True,2,6.72,64,0,1
12,59,7,25.58,True,0,5.52,62,0,1
12,60,11,50.78,False,0,13.77,47,0,1
