driver,order,hour,delivery_time,on_time,traffic_level,distance,driver_load,is_peak_hour,ai_routing
22,17,2,38.43,True,2,6.81,19,0,0
22,18,3,42.24,False,2,8.26,19,0,0
22,19,18,67.37,False,2,12.12,23,1,0
22,20,18,50.41,False,2,6.93,22,1,0
22,21,15,28.63,True,1,7.02,15,0,0
22,22,1,61.61,False,2,14.49,24,0,0
22,23,0,25.54,True,2,2.72,20,0,0
22,24,15,35.65,True,1,8.73,16,0,0
22,25,20,45.65,False,2,7.34,24,0,0
22,26,3,53.49,False,2,11.25,29,0,0
22,27,11,9.42,True,0,2.47,29,0,0
22,28,15,18.94,True,1,1.83,36,0,0
22,29,15,48.22,False,1,11.31,31,0,0
22,30,22,34.75,True,2,3.96,34,0,0
22,31,1,49.47,False,2,8.35,38,0,0
22,32,22,45.91,False,2,8.3,35,0,0
22,33,0,48.71,False,2,7.68,35,0,0
22,34,3,22.48,True,2,1.03,42,0,0
22,35,11,11.64,True,0,2.24,27,0,0
22,36,21,35.64,True,2,5.53,30,0,0
22,37,11,27.09,True,0,7.11,28,0,0
22,38,5,34.84,True,2,4.92,29,0,0
22,39,0,54.23,False,2,11.05,48,0,0
22,40,23,59.81,False,2,13.28,43,0,0
22,41,24,33.65,True,2,3.82,32,0,0
22,42,12,38.73,True,1,6.48,40,1,0
22,43,3,45.81,False,2,8.52,47,0,0
22,44,7,38.74,True,0,9.32,51,0,0
22,45,3,46.35,False,2,7.03,43,0,0
22,46,21,34.96,True,2,3.6,32,0,0
22,47,9,54.4,False,0,12.45,58,0,0
22,48,24,55.94,False,2,9.89,59,0,0
22,49,14,41.66,False,1,9.23,40,0,0
22,50,6,30.97,True,0,8.2,38,0,0
22,51,5,24.6,True,2,1.88,52,0,0
22,52,1,58.32,False,2,12.05,63,0,0
22,53,11,21.51,True,0,3.09,54,0,0
22,54,4,66.22,False,2,14.53,43,0,0
22,55,22,49.06,False,2,7.36,48,0,0
22,56,12,56.3,False,1,10.76,70,1,0
22,57,6,44.25,False,0,12.42,58,0,0
22,58,11,26.51,True,0,4.87,69,0,0
22,59,24,58.92,False,2,12.78,50,0,0
22,60,21,61.77,False,2,13.15,46,0,0
22,61,18,51.94,False,2,5.36,59,1,0
22,62,19,50.29,False,2,2.98,77,1,0
22,63,6,60.52,False,0,13.24,77,0,0
22,64,22,46.6,False,2,7.71,81,0,0
22,65,18,70.34,False,2,11.45,67,1,0
22,66,6,56.49,False,0,14.57,81,0,0
22,67,13,55.55,False,1,9.71,55,1,0
22,68,9,21.57,True,0,4.5,65,0,0
22,69,10,51.43,False,0,12.57,71,0,0
22,70,2,64.52,False,2,12.97,60,0,0
22,71,10,38.72,True,0,9.82,55,0,0
22,72,7,40.33,False,0,7.35,84,0,0
22,73,19,50.59,False,2,4.58,78,1,0
22,74,9,21.86,True,0,2.7,64,0,0
22,75,23,53.55,False,2,10.47,63,0,0
22,76,0,63.05,False,2,10.24,94,0,0
22,77,3,52.48,False,2,8.6,62,0,0
22,78,19,55.38,False,2,5.29,77,1,0
22,79,7,36.2,True,0,8.04,59,0,0
22,80,19,83.65,False,2,12.08,99,1,0
22,81,0,32.7,True,2,1.31,66,0,0
22,82,21,66.26,False,2,12.74,59,0,0
22,83,12,55.43,False,1,9.46,94,1,0
22,84,16,55.25,False,1,10.21,90,0,0
22,85,0,44.08,False,2,3.5,86,0,0
22,86,1,38.59,True,2,4.81,76,0,0
22,87,14,32.54,True,1,2.29,78,0,0
22,88,22,51.76,False,2,4.67,98,0,0
22,89,20,50.07,False,2,6.06,79,0,0
22,90,11,35.56,True,0,3.97,92,0,0
22,91,21,56.82,False,2,6.67,108,0,0
22,92,0,42.34,False,2,1.3,104,0,0
22,93,7,33.8,True,0,3.79,114,0,0
22,94,5,65.91,False,2,11.34,93,0,0
22,95,16,51.35,False,1,7.66,94,0,0
22,96,9,27.96,True,0,5.48,99,0,0
22,97,21,56.17,False,2,9.64,79,0,0
22,98,0,49.51,False,2,3.41,115,0,0
22,99,2,68.36,False,2,12.35,73,0,0
22,100,24,65.5,False,2,11.96,77,0,0
23,1,23,20.04,True,2,1.04,1,0,0
23,2,3,33.01,True,2,6.38,2,0,0
23,3,7,14.07,True,0,6.24,2,0,0
23,4,1,43.98,False,2,10.1,3,0,0
23,5,22,58.13,False,2,14.37,4,0,0
23,6,5,59.35,False,2,14.5,6,0,0
23,7,6,28.71,True,0,10.45,8,0,0
23,8,0,54.66,False,2,12.71,6,0,0
23,9,21,55.5,False,2,11.87,10,0,0
23,10,6,40.92,False,0,12.21,8,0,0
23,11,7,22.33,True,0,6.05,13,0,0
23,12,10,8.6,True,0,1.46,10,0,0
23,13,3,44.77,False,2,10.06,12,0,0
23,14,1,46.23,False,2,8.73,11,0,0
23,15,20,42.87,False,2,9.66,10,0,0
23,16,23,61.81,False,2,12.61,18,0,0
23,17,18,68.48,False,2,14.81,16,1,0
23,18,19,31.2,True,2,2.03,19,1,0
23,19,10,15.12,True,0,3.56,21,0,0
23,20,7,14.91,True,0,2.37,23,0,0
23,21,2,41.81,False,2,6.53,18,0,0
23,22,14,47.49,False,1,12.69,19,0,0
23,23,24,63.72,False,2,13.61,21,0,0
23,24,11,29.14,True,0,8.2,19,0,0
23,25,0,60.43,False,2,11.93,28,0,0
23,26,1,32.59,True,2,2.61,32,0,0
23,27,24,59.4,False,2,13.13,28,0,0
23,28,20,40.59,False,2,6.91,34,0,0
23,29,8,39.87,True,0,11.92,22,0,0
23,30,15,35.44,True,1,6.01,33,0,0
23,31,13,56.85,False,1,12.33,31,1,0
23,32,3,32.7,True,2,3.82,32,0,0
23,33,4,52.43,False,2,9.9,27,0,0
23,34,7,30.41,True,0,9.46,37,0,0
23,35,12,28.35,True,1,2.06,35,1,0
23,36,1,65.38,False,2,14.26,40,0,0
23,37,15,19.03,True,1,1.65,40,0,0
23,38,3,65.4,False,2,13.5,29,0,0
23,39,16,40.47,False,1,7.53,46,0,0
23,40,0,47.46,False,2,10.62,30,0,0
23,41,22,40.05,False,2,7.28,47,0,0
23,42,19,72.74,False,2,14.58,33,1,0
23,43,9,40.87,False,0,10.09,36,0,0
23,44,23,69.59,False,2,13.89,41,0,0
23,45,7,44.2,False,0,11.41,52,0,0
23,46,19,57.31,False,2,8.2,51,1,0
23,47,11,30.27,True,0,6.18,47,0,0
23,48,23,70.66,False,2,14.15,59,0,0
23,49,12,40.56,False,1,5.74,41,1,0
23,50,15,59.63,False,1,11.57,62,0,0
23,51,12,30.39,True,1,2.42,57,1,0
23,52,10,17.78,True,0,2.76,42,0,0
23,53,17,60.01,False,1,14.72,45,0,0
23,54,22,34.03,True,2,3.23,59,0,0
23,55,7,18.49,True,0,1.93,70,0,0
23,56,21,67.26,False,2,13.06,58,0,0
23,57,21,60.98,False,2,11.0,66,0,0
23,58,21,35.72,True,2,2.43,66,0,0
23,59,8,13.74,True,0,1.29,50,0,0
23,60,22,49.14,False,2,9.49,53,0,0
23,61,24,53.96,False,2,9.26,63,0,0
23,62,3,57.31,False,2,11.64,44,0,0
23,63,7,52.85,False,0,13.45,44,0,0
23,64,17,53.08,False,1,12.04,64,0,0
23,65,10,45.58,False,0,10.44,79,0,0
23,66,2,47.08,False,2,7.22,51,0,0
23,67,20,75.67,False,2,14.41,81,0,0
23,68,17,65.41,False,1,14.79,81,0,0
23,69,14,42.15,False,1,5.98,75,0,0
23,70,0,50.58,False,2,8.7,58,0,0
23,71,15,44.27,False,1,7.22,89,0,0
23,72,21,67.26,False,2,13.35,69,0,0
23,73,8,51.46,False,0,11.18,93,0,0
23,74,15,54.81,False,1,11.3,79,0,0
23,75,17,59.8,False,1,12.95,82,0,0
23,76,3,63.98,False,2,12.78,56,0,0
23,77,10,32.55,True,0,5.74,67,0,0
23,78,24,49.54,False,2,5.66,96,0,0
23,79,24,78.4,False,2,14.74,92,0,0
23,80,5,43.1,False,2,2.8,95,0,0
23,81,12,43.02,False,1,4.81,85,1,0
23,82,9,48.97,False,0,9.97,86,0,0
23,83,8,39.91,True,0,8.15,75,0,0
23,84,19,72.83,False,2,12.91,64,1,0
23,85,21,65.53,False,2,10.44,109,0,0
23,86,16,57.43,False,1,13.26,67,0,0
23,87,23,58.84,False,2,8.48,84,0,0
23,88,14,32.87,True,1,4.66,68,0,0
23,89,18,47.67,False,2,1.85,67,1,0
23,90,22,67.49,False,2,13.79,74,0,0
23,91,19,62.54,False,2,10.52,74,1,0
23,92,19,66.48,False,2,7.58,78,1,0
23,93,22,66.82,False,2,8.78,120,0,0
23,94,10,64.92,False,0,13.68,101,0,0
23,95,2,39.54,True,2,2.36,105,0,0
23,96,5,58.61,False,2,7.68,114,0,0
23,97,12,57.61,False,1,9.7,74,1,0
23,98,7,20.49,True,0,1.34,95,0,0
23,99,1,65.71,False,2,10.03,109,0,0
23,100,2,41.23,False,2,2.52,100,0,0
24,1,3,20.56,True,2,2.63,1,0,0
24,2,15,23.65,True,1,3.25,1,0,0
24,3,10,15.82,True,0,4.56,3,0,0
24,4,17,14.09,True,1,2.71,3,0,0
24,5,16,41.07,False,1,13.82,4,0,0
24,6,13,39.97,True,1,9.1,7,1,0
24,7,13,51.35,False,1,12.42,6,1,0
24,8,11,31.76,True,0,10.38,5,0,0
24,9,22,27.56,True,2,3.19,10,0,0
24,10,21,57.03,False,2,13.86,10,0,0
24,11,15,20.03,True,1,6.4,14,0,0
24,12,11,45.82,False,0,14.96,10,0,0
24,13,4,41.93,False,2,7.38,14,0,0
24,14,8,22.28,True,0,5.36,13,0,0
24,15,5,33.49,True,2,4.4,15,0,0
24,16,3,48.41,False,2,10.92,20,0,0
24,17,22,26.15,True,2,5.21,14,0,0
24,18,15,56.29,False,1,14.77,14,0,0
24,19,5,65.42,False,2,14.73,17,0,0
24,20,14,49.82,False,1,13.86,18,0,0
24,21,14,20.67,True,1,3.57,19,0,0
24,22,9,19.98,True,0,4.66,20,0,0
24,23,17,28.55,True,1,4.93,19,0,0
24,24,22,30.87,True,2,2.34,29,0,0
24,25,24,55.16,False,2,11.05,20,0,0
24,26,3,20.14,True,2,1.59,19,0,0
24,27,19,61.48,False,2,11.83,27,1,0
24,28,9,47.32,False,0,13.83,34,0,0
24,29,18,45.31,False,2,6.83,28,1,0
24,30,9,32.27,True,0,7.74,36,0,0
24,31,4,28.21,True,2,5.08,39,0,0
24,32,4,38.76,True,2,4.92,39,0,0
24,33,2,58.24,False,2,11.1,35,0,0
24,34,5,35.74,True,2,6.52,28,0,0
24,35,17,15.11,True,1,1.29,26,0,0
24,36,23,55.07,False,2,10.87,41,0,0
24,37,10,41.03,False,0,13.03,29,0,0
24,38,12,62.37,False,1,13.09,43,1,0
24,39,22,72.49,False,2,14.87,50,0,0
24,40,4,64.72,False,2,13.5,39,0,0
24,41,11,49.52,False,0,14.12,41,0,0
24,42,21,41.94,False,2,5.79,36,0,0
24,43,24,54.67,False,2,10.56,49,0,0
24,44,18,34.88,True,2,1.13,45,1,0
24,45,3,36.5,True,2,5.11,46,0,0
24,46,8,39.03,True,0,12.45,39,0,0
24,47,2,54.56,False,2,11.53,43,0,0
24,48,24,40.14,False,2,5.35,51,0,0
24,49,2,70.16,False,2,13.35,60,0,0
24,50,8,43.16,False,0,11.16,42,0,0
24,51,0,49.55,False,2,7.38,43,0,0
24,52,2,53.26,False,2,7.22,63,0,0
24,53,19,76.76,False,2,14.46,38,1,0
24,54,15,35.46,True,1,4.19,65,0,0
24,55,11,41.66,False,0,9.07,54,0,0
24,56,23,30.24,True,2,1.78,53,0,0
24,57,13,69.91,False,1,14.8,41,1,0
24,58,8,54.6,False,0,14.78,63,0,0
24,59,13,51.07,False,1,10.4,42,1,0
24,60,20,46.27,False,2,6.36,42,0,0
24,61,8,38.62,True,0,7.72,59,0,0
24,62,9,16.15,True,0,1.06,79,0,0
24,63,17,37.48,True,1,6.3,63,0,0
24,64,1,51.91,False,2,7.49,64,0,0
24,65,12,32.84,True,1,1.63,68,1,0
24,66,5,43.5,False,2,4.64,76,0,0
24,67,8,40.67,False,0,9.03,72,0,0
24,68,18,35.94,True,2,2.56,66,1,0
24,69,3,52.76,False,2,6.11,88,0,0
24,70,7,25.4,True,0,4.26,83,0,0
24,71,22,39.11,True,2,1.51,88,0,0
24,72,16,36.18,True,1,6.48,72,0,0
24,73,6,47.26,False,0,12.3,65,0,0
24,74,20,35.79,True,2,3.01,74,0,0
24,75,17,60.09,False,1,12.03,94,0,0
24,76,3,52.55,False,2,7.37,58,0,0
24,77,4,59.57,False,2,7.73,92,0,0
24,78,24,48.45,False,2,7.12,55,0,0
24,79,19,69.71,False,2,11.75,82,1,0
24,80,7,55.48,False,0,13.53,73,0,0
24,81,4,51.32,False,2,7.03,67,0,0
24,82,21,62.77,False,2,9.53,92,0,0
24,83,2,47.61,False,2,8.06,66,0,0
24,84,19,44.11,False,2,2.65,97,1,0
24,85,13,46.66,False,1,5.16,103,1,0
24,86,24,46.46,False,2,3.44,83,0,0
24,87,1,67.92,False,2,11.07,95,0,0
24,88,23,46.07,False,2,4.59,72,0,0
24,89,16,69.21,False,1,14.96,73,0,0
24,90,19,45.61,False,2,1.83,80,1,0
24,91,7,50.53,False,0,11.0,94,0,0
24,92,24,41.75,False,2,4.66,80,0,0
24,93,9,34.32,True,0,4.73,96,0,0
24,94,2,56.84,False,2,7.52,109,0,0
24,95,14,31.47,True,1,2.62,83,0,0
24,96,23,65.06,False,2,8.33,84,0,0
24,97,8,26.96,True,0,1.94,96,0,0
24,98,19,64.53,False,2,6.33,107,1,0
24,99,4,84.35,False,2,14.6,124,0,0
24,100,17,44.72,False,1,4.99,117,0,0
25,1,6,27.78,True,0,8.67,1,0,0
25,2,23,50.94,False,2,11.97,2,0,0
25,3,17,31.11,True,1,8.36,2,0,0
25,4,3,37.1,True,2,7.76,4,0,0
25,5,2,49.74,False,2,10.05,3,0,0
25,6,12,44.38,False,1,8.97,7,1,0
25,7,15,36.7,True,1,9.11,9,0,0
25,8,4,53.65,False,2,11.34,8,0,0
25,9,7,8.83,True,0,2.63,7,0,0
25,10,5,29.42,True,2,5.23,7,0,0
25,11,12,31.07,True,1,5.42,10,1,0
25,12,23,58.87,False,2,13.74,9,0,0
25,13,15,39.38,True,1,9.37,16,0,0
25,14,16,19.18,True,1,4.04,15,0,0
25,15,13,55.4,False,1,13.23,10,1,0
25,16,3,46.38,False,2,10.19,14,0,0
25,17,23,53.05,False,2,11.75,17,0,0
25,18,23,57.13,False,2,14.69,14,0,0
25,19,6,19.0,True,0,3.79,24,0,0
25,20,7,17.67,True,0,4.72,23,0,0
25,21,4,48.15,False,2,8.51,24,0,0
25,22,24,58.52,False,2,11.9,17,0,0
25,23,3,54.06,False,2,9.5,17,0,0
25,24,14,23.99,True,1,7.19,17,0,0
25,25,2,54.95,False,2,12.18,17,0,0
25,26,9,14.03,True,0,2.36,26,0,0
25,27,10,38.38,True,0,11.09,24,0,0
25,28,4,41.27,False,2,7.41,26,0,0
25,29,11,13.8,True,0,2.81,23,0,0
25,30,6,16.3,True,0,2.47,32,0,0
25,31,7,32.29,True,0,10.11,31,0,0
25,32,20,29.35,True,2,1.78,34,0,0
25,33,21,36.45,True,2,6.44,27,0,0
25,34,22,59.39,False,2,11.01,39,0,0
25,35,14,33.76,True,1,9.17,24,0,0
25,36,17,23.94,True,1,3.79,29,0,0
25,37,23,32.17,True,2,3.77,40,0,0
25,38,7,23.81,True,0,4.75,40,0,0
25,39,10,38.22,True,0,9.31,42,0,0
25,40,22,63.77,False,2,12.74,43,0,0
25,41,22,70.07,False,2,14.65,45,0,0
25,42,12,64.11,False,1,14.92,41,1,0
25,43,24,44.84,False,2,7.09,38,0,0
25,44,7,18.68,True,0,4.67,34,0,0
25,45,1,63.76,False,2,14.13,50,0,0
25,46,4,72.15,False,2,14.9,50,0,0
25,47,14,26.75,True,1,5.61,44,0,0
25,48,5,31.74,True,2,1.69,49,0,0
25,49,5,45.04,False,2,5.52,50,0,0
25,50,14,39.55,True,1,7.93,58,0,0
25,51,14,31.65,True,1,6.71,50,0,0
25,52,11,33.02,True,0,8.86,43,0,0
25,53,16,39.33,True,1,7.27,58,0,0
25,54,15,49.12,False,1,11.65,48,0,0
25,55,3,70.7,False,2,14.55,48,0,0
25,56,0,56.79,False,2,8.78,72,0,0
25,57,12,42.26,False,1,8.34,41,1,0
25,58,19,48.55,False,2,5.09,62,1,0
25,59,12,55.88,False,1,10.75,60,1,0
25,60,20,72.45,False,2,13.86,67,0,0
25,61,11,31.55,True,0,7.89,54,0,0
25,62,5,40.26,False,2,4.05,77,0,0
25,63,11,31.82,True,0,5.92,71,0,0
25,64,13,63.83,False,1,10.38,77,1,0
25,65,14,40.03,False,1,9.96,46,0,0
25,66,12,48.1,False,1,7.22,55,1,0
25,67,4,68.24,False,2,14.46,64,0,0
25,68,11,38.82,True,0,10.13,57,0,0
25,69,8,42.38,False,0,10.85,55,0,0
25,70,6,41.86,False,0,8.41,62,0,0
25,71,12,57.85,False,1,8.7,92,1,0
25,72,2,77.6,False,2,13.57,86,0,0
25,73,10,35.22,True,0,6.01,75,0,0
25,74,3,45.85,False,2,5.15,78,0,0
25,75,18,58.45,False,2,5.56,90,1,0
25,76,7,28.14,True,0,6.53,56,0,0
25,77,19,83.93,False,2,14.41,83,1,0
25,78,6,62.38,False,0,14.81,92,0,0
25,79,20,80.41,False,2,13.28,101,0,0
25,80,2,44.57,False,2,6.28,72,0,0
25,81,6,39.05,True,0,8.87,69,0,0
25,82,5,53.64,False,2,4.78,82,0,0
25,83,20,40.88,False,2,1.66,106,0,0
25,84,17,25.31,True,1,3.9,64,0,0
25,85,10,37.94,True,0,6.36,65,0,0
25,86,16,27.53,True,1,1.96,78,0,0
25,87,3,53.48,False,2,9.78,70,0,0
25,88,14,45.09,False,1,5.04,95,0,0
25,89,18,71.03,False,2,11.49,82,1,0
25,90,3,64.34,False,2,10.76,78,0,0
25,91,8,37.05,True,0,5.41,92,0,0
25,92,20,60.99,False,2,10.97,68,0,0
25,93,2,50.72,False,2,5.83,71,0,0
25,94,7,23.18,True,0,2.85,71,0,0
25,95,16,47.07,False,1,6.31,113,0,0
25,96,22,48.66,False,2,6.22,108,0,0
25,97,12,56.08,False,1,9.24,71,1,0
25,98,9,26.07,True,0,3.06,87,0,0
25,99,7,50.09,False,0,10.4,86,0,0
25,100,9,36.16,True,0,7.24,81,0,0
26,1,22,37.51,True,2,6.93,1,0,0
26,2,8,15.77,True,0,4.98,1,0,0
26,3,7,4.7,True,0,2.22,2,0,0
26,4,15,17.56,True,1,6.25,3,0,0
26,5,18,55.08,False,2,9.53,6,1,0
26,6,4,20.79,True,2,3.69,7,0,0
26,7,3,54.09,False,2,13.53,7,0,0
26,8,21,55.84,False,2,11.39,6,0,0
26,9,17,36.17,True,1,10.4,9,0,0
26,10,17,50.48,False,1,14.43,8,0,0
26,11,3,25.04,True,2,2.62,8,0,0
26,12,8,16.25,True,0,5.54,9,0,0
26,13,22,60.17,False,2,14.56,10,0,0
26,14,6,17.48,True,0,4.84,14,0,0
26,15,20,57.23,False,2,14.16,14,0,0
26,16,5,57.63,False,2,12.68,12,0,0
26,17,11,46.02,False,0,13.77,19,0,0
26,18,15,51.59,False,1,14.86,13,0,0
26,19,22,29.55,True,2,3.5,17,0,0
26,20,9,31.75,True,0,9.15,24,0,0
26,21,5,32.91,True,2,3.68,26,0,0
26,22,12,31.38,True,1,3.37,18,1,0
26,23,24,46.03,False,2,9.56,27,0,0
26,24,4,62.18,False,2,14.32,17,0,0
26,25,4,55.03,False,2,11.85,25,0,0
26,26,22,45.22,False,2,8.0,20,0,0
26,27,13,38.9,True,1,7.04,29,1,0
26,28,23,60.87,False,2,13.52,31,0,0
26,29,16,34.94,True,1,8.1,30,0,0
26,30,19,47.17,False,2,7.57,33,1,0
26,31,20,31.0,True,2,1.18,39,0,0
26,32,19,63.22,False,2,9.37,39,1,0
26,33,12,29.5,True,1,2.7,23,1,0
26,34,7,27.02,True,0,7.96,32,0,0
26,35,17,42.55,False,1,9.78,32,0,0
26,36,10,41.99,False,0,13.68,32,0,0
26,37,6,46.64,False,0,14.72,32,0,0
26,38,20,37.43,True,2,4.31,46,0,0
26,39,7,37.89,True,0,9.89,45,0,0
26,40,19,55.16,False,2,7.8,31,1,0
26,41,12,40.84,False,1,9.52,32,1,0
26,42,7,47.24,False,0,12.77,52,0,0
26,43,7,47.65,False,0,12.42,55,0,0
26,44,4,64.65,False,2,12.39,49,0,0
26,45,12,61.19,False,1,11.67,42,1,0
26,46,12,29.76,True,1,1.24,56,1,0
26,47,13,44.01,False,1,6.45,60,1,0
26,48,18,38.5,True,2,1.4,41,1,0
26,49,12,61.71,False,1,12.61,58,1,0
26,50,15,43.06,False,1,9.56,39,0,0
26,51,21,54.17,False,2,7.47,61,0,0
26,52,24,62.37,False,2,13.09,52,0,0
26,53,12,46.77,False,1,6.67,66,1,0
26,54,0,53.19,False,2,8.34,64,0,0
26,55,19,64.17,False,2,10.64,52,1,0
26,56,14,54.95,False,1,11.74,57,0,0
26,57,8,33.25,True,0,7.86,47,0,0
26,58,0,66.12,False,2,14.08,56,0,0
26,59,19,70.48,False,2,10.13,73,1,0
26,60,11,23.93,True,0,2.38,66,0,0
26,61,17,44.02,False,1,8.59,76,0,0
26,62,17,18.23,True,1,1.36,53,0,0
26,63,19,74.29,False,2,12.87,60,1,0
26,64,1,57.07,False,2,8.96,73,0,0
26,65,5,50.84,False,2,7.84,54,0,0
26,66,6,37.99,True,0,9.64,46,0,0
26,67,16,27.15,True,1,1.04,73,0,0
26,68,15,39.53,True,1,7.59,48,0,0
26,69,0,62.98,False,2,11.71,61,0,0
26,70,1,70.49,False,2,13.59,58,0,0
26,71,19,53.59,False,2,4.58,76,1,0
26,72,1,67.23,False,2,11.97,75,0,0
26,73,10,50.82,False,0,11.45,79,0,0
26,74,3,42.89,False,2,4.3,75,0,0
26,75,15,29.95,True,1,2.45,93,0,0
26,76,3,72.91,False,2,14.41,81,0,0
26,77,6,49.99,False,0,12.79,66,0,0
26,78,2,46.97,False,2,4.52,84,0,0
26,79,19,59.64,False,2,6.89,86,1,0
26,80,18,60.04,False,2,3.5,98,1,0
26,81,4,57.14,False,2,7.13,89,0,0
26,82,18,59.41,False,2,5.12,99,1,0
26,83,17,29.64,True,1,3.77,71,0,0
26,84,10,52.26,False,0,9.35,106,0,0
26,85,2,72.37,False,2,13.57,78,0,0
26,86,3,77.32,False,2,14.66,90,0,0
26,87,4,61.87,False,2,10.61,80,0,0
26,88,20,74.4,False,2,12.24,110,0,0
26,89,24,41.86,False,2,4.63,65,0,0
26,90,10,39.49,True,0,9.0,69,0,0
26,91,17,31.77,True,1,2.56,103,0,0
26,92,21,44.18,False,2,5.03,82,0,0
26,93,2,62.16,False,2,8.84,104,0,0
26,94,13,45.25,False,1,4.34,118,1,0
26,95,21,76.58,False,2,13.57,107,0,0
26,96,11,44.44,False,0,8.73,78,0,0
26,97,15,32.3,True,1,4.31,76,0,0
26,98,17,33.75,True,1,3.49,78,0,0
26,99,23,65.78,False,2,10.41,93,0,0
26,100,2,78.47,False,2,12.98,111,0,0
27,1,20,56.13,False,2,12.72,1,0,0
27,2,6,40.9,False,0,13.58,1,0,0
27,3,20,55.48,False,2,12.82,3,0,0
27,4,14,40.77,False,1,11.24,4,0,0
27,5,12,24.63,True,1,2.15,5,1,0
27,6,2,35.86,True,2,6.31,7,0,0
27,7,24,27.06,True,2,4.94,8,0,0
27,8,6,13.77,True,0,3.67,6,0,0
27,9,3,28.5,True,2,1.93,8,0,0
27,10,5,28.57,True,2,5.2,8,0,0
27,11,6,40.79,False,0,11.43,11,0,0
27,12,9,46.34,False,0,14.64,12,0,0
27,13,10,37.72,True,0,13.57,9,0,0
27,14,18,64.19,False,2,13.41,12,1,0
27,15,12,34.96,True,1,5.41,16,1,0
27,16,2,44.81,False,2,9.63,15,0,0
27,17,21,44.22,False,2,6.79,12,0,0
27,18,5,32.83,True,2,5.38,15,0,0
27,19,20,50.59,False,2,10.53,21,0,0
27,20,7,38.39,True,0,11.05,24,0,0
27,21,24,54.8,False,2,12.0,21,0,0
27,22,12,34.71,True,1,5.07,25,1,0
27,23,17,29.71,True,1,6.87,17,0,0
27,24,3,56.76,False,2,11.26,24,0,0
27,25,16,34.53,True,1,9.58,18,0,0
27,26,14,51.33,False,1,13.93,22,0,0
27,27,4,58.1,False,2,11.98,29,0,0
27,28,13,33.47,True,1,6.0,23,1,0
27,29,21,40.36,False,2,7.51,22,0,0
27,30,3,40.86,False,2,7.89,37,0,0
27,31,12,24.02,True,1,1.0,30,1,0
27,32,17,35.74,True,1,9.14,24,0,0
27,33,18,58.29,False,2,10.23,30,1,0
27,34,15,27.31,True,1,5.54,37,0,0
27,35,24,28.2,True,2,3.02,43,0,0
27,36,24,32.26,True,2,4.01,43,0,0
27,37,7,18.32,True,0,2.82,46,0,0
27,38,7,24.72,True,0,6.3,33,0,0
27,39,0,65.17,False,2,13.6,47,0,0
27,40,7,14.83,True,0,3.02,33,0,0
27,41,12,64.09,False,1,14.32,31,1,0
27,42,6,31.95,True,0,8.1,45,0,0
27,43,10,52.34,False,0,14.33,32,0,0
27,44,5,66.02,False,2,13.63,50,0,0
27,45,2,42.24,False,2,7.43,57,0,0
27,46,7,28.59,True,0,6.2,50,0,0
27,47,7,32.18,True,0,7.63,49,0,0
27,48,21,45.1,False,2,7.59,36,0,0
27,49,20,46.5,False,2,4.99,59,0,0
27,50,9,40.67,False,0,8.27,53,0,0
27,51,24,43.63,False,2,5.05,62,0,0
27,52,22,27.19,True,2,1.97,50,0,0
27,53,16,53.85,False,1,13.12,51,0,0
27,54,8,33.13,True,0,7.62,54,0,0
27,55,16,51.7,False,1,12.25,42,0,0
27,56,24,42.22,False,2,4.91,49,0,0
27,57,8,37.7,True,0,5.85,73,0,0
27,58,7,27.27,True,0,2.55,69,0,0
27,59,7,11.36,True,0,1.3,59,0,0
27,60,19,42.56,False,2,3.23,67,1,0
27,61,4,58.35,False,2,9.45,66,0,0
27,62,2,43.69,False,2,5.56,58,0,0
27,63,8,45.01,False,0,11.02,62,0,0
27,64,19,38.13,True,2,1.57,51,1,0
27,65,3,36.11,True,2,2.8,71,0,0
27,66,14,37.37,True,1,6.92,53,0,0
27,67,16,45.12,False,1,9.22,68,0,0
27,68,12,53.19,False,1,7.47,87,1,0
27,69,9,36.27,True,0,7.93,49,0,0
27,70,22,33.04,True,2,1.44,68,0,0
27,71,8,62.09,False,0,14.89,87,0,0
27,72,8,24.55,True,0,2.74,75,0,0
27,73,17,44.27,False,1,7.33,59,0,0
27,74,17,51.08,False,1,9.49,94,0,0
27,75,1,32.96,True,2,1.81,55,0,0
27,76,18,47.56,False,2,3.02,65,1,0
27,77,20,37.04,True,2,2.57,91,0,0
27,78,6,46.18,False,0,7.91,88,0,0
27,79,20,46.51,False,2,5.62,85,0,0
27,80,12,54.38,False,1,6.84,83,1,0
27,81,1,71.83,False,2,14.4,74,0,0
27,82,22,40.29,False,2,2.82,84,0,0
27,83,13,57.71,False,1,10.49,66,1,0
27,84,6,38.29,True,0,6.99,73,0,0
27,85,3,56.6,False,2,8.43,88,0,0
27,86,8,53.38,False,0,11.95,83,0,0
27,87,3,70.76,False,2,13.85,85,0,0
27,88,19,64.85,False,2,6.27,97,1,0
27,89,10,52.93,False,0,11.5,78,0,0
27,90,22,41.11,False,2,5.16,68,0,0
27,91,7,22.51,True,0,1.65,92,0,0
27,92,17,65.96,False,1,14.91,66,0,0
27,93,8,23.28,True,0,1.61,99,0,0
27,94,1,66.22,False,2,13.33,70,0,0
27,95,19,70.19,False,2,9.33,86,1,0
27,96,6,36.26,True,0,5.26,123,0,0
27,97,3,72.38,False,2,11.77,95,0,0
